route_id,bus_number,starting_point,ending_point,via,via_stops,bus_count,high_frequency_route,night_service_route,low_frequency_route,rainfall_index
0,1,thiruvottiyur,thiruvanmiyur,"Adyar, Mylapore, Royapettah, Parry's Corner, Kalmandapam, Tollgate, Rajakadai, Theradi","['Adyar', ' Mylapore', ' Royapettah', "" Parry's Corner"", ' Kalmandapam', ' Tollgate', ' Rajakadai', ' Theradi']",8,0,0,0,82
1,101,thiruvottiyur,poonamallee,"Tollgate, Central, KMC, Mathuravoyal, Karayanchavadi","['Tollgate', ' Central', ' KMC', ' Mathuravoyal', ' Karayanchavadi']",5,1,1,0,80
2,10A,tollgate,saidapet west,"Kal mandapam, Parrys, Central R.S, Egmore R.S, Maternity Hospital, DPI, Sterling road, Valluvar Kottam, Panagal park, T.Nagar, Srinivasa Theater, Mettupalayam","['Kal mandapam', ' Parrys', ' Central R.S', ' Egmore R.S', ' Maternity Hospital', ' DPI', ' Sterling road', ' Valluvar Kottam', ' Panagal park', ' T.Nagar', ' Srinivasa Theater', ' Mettupalayam']",12,0,0,1,41
3,10E,ekkaduthangal,broadway,"Central R.S, Egmore R.S, Maternity Hospital, DPI, Sterling road, Valluvar Kottam, Panagal park, T.Nagar, Srinivasa Theater, Mettupalayam, Ashok Nagar, Jaffarkhanpet","['Central R.S', ' Egmore R.S', ' Maternity Hospital', ' DPI', ' Sterling road', ' Valluvar Kottam', ' Panagal park', ' T.Nagar', ' Srinivasa Theater', ' Mettupalayam', ' Ashok Nagar', ' Jaffarkhanpet']",12,0,0,1,24
4,11,broadway,t.nagar,"Panagal park, Vani mahal, Thousand Lights, TVS, Central R.S","['Panagal park', ' Vani mahal', ' Thousand Lights', ' TVS', ' Central R.S']",5,1,0,0,78
5,114,red hills,vandalur zoo,"Tambaram, Pallavaram, Guindy, Ashok nagar, Vadapalani, CMBT, Thirumangalam, Anna nagar west, Padi, Thathankuppam, Kolathur, Retteri, Puzhal, Kavangarai, Ayurveda Ashramam","['Tambaram', ' Pallavaram', ' Guindy', ' Ashok nagar', ' Vadapalani', ' CMBT', ' Thirumangalam', ' Anna nagar west', ' Padi', ' Thathankuppam', ' Kolathur', ' Retteri', ' Puzhal', ' Kavangarai', ' Ayurveda Ashramam']",15,1,0,0,46
6,114 cut,red hills,koyambedu market,"Puzhal, Nethaji Circle(byepass), Retteri, Thirumangalam","['Puzhal', ' Nethaji Circle(byepass)', ' Retteri', ' Thirumangalam']",4,0,0,0,36
7,114A,red hills,ayanavaram,"Puzhal, Nethaji Circle(byepass), Retteri, Lucas, ICF","['Puzhal', ' Nethaji Circle(byepass)', ' Retteri', ' Lucas', ' ICF']",5,0,0,0,89
8,114E,koyambedu market,new erumai vettipalayam,"Red Hills, Puzhal, Nethaji Circle(byepass), Retteri","['Red Hills', ' Puzhal', ' Nethaji Circle(byepass)', ' Retteri']",4,0,0,1,68
9,114P,koyambedu market,padiyanallur,"Puzhal, Nethaji circle, Retteri, Lucas, Thriumangalam","['Puzhal', ' Nethaji circle', ' Retteri', ' Lucas', ' Thriumangalam']",5,0,0,0,75
10,114S,koyambedu market,seemavaram,"Thirumangalam, Anna nagar west, Kolathur, Retteri, Puzhal, Kavangarai, Ayurveda Ashramam, Red Hills, Padiyanallur, Sholavaram, Karnodai, Pudhupakkam, Kanniyampalayam, Chinnamadiyoor","['Thirumangalam', ' Anna nagar west', ' Kolathur', ' Retteri', ' Puzhal', ' Kavangarai', ' Ayurveda Ashramam', ' Red Hills', ' Padiyanallur', ' Sholavaram', ' Karnodai', ' Pudhupakkam', ' Kanniyampalayam', ' Chinnamadiyoor']",14,0,0,0,79
11,114T,padiyanallur,t.nagar,"Panagal park, Liberty, Power house, Vadapalani Koil, Vadapalani, CMBT, Thirumangalam, Anna nagar west, Kolathur, Retteri, Puzhal, Kavangarai, Ayurveda Ashramam, Red Hills","['Panagal park', ' Liberty', ' Power house', ' Vadapalani Koil', ' Vadapalani', ' CMBT', ' Thirumangalam', ' Anna nagar west', ' Kolathur', ' Retteri', ' Puzhal', ' Kavangarai', ' Ayurveda Ashramam', ' Red Hills']",14,0,0,0,96
12,114xt,padiyanallur,tambaram,"Tambaram, Pallavaram, Guindy, Ashok nagar, Vadapalani, CMBT, Thirumangalam, Anna nagar west, Padi, Thathankuppam, Kolathur, Retteri, Puzhal, Kavangarai, Ayurveda Ashramam, Red Hills","['Tambaram', ' Pallavaram', ' Guindy', ' Ashok nagar', ' Vadapalani', ' CMBT', ' Thirumangalam', ' Anna nagar west', ' Padi', ' Thathankuppam', ' Kolathur', ' Retteri', ' Puzhal', ' Kavangarai', ' Ayurveda Ashramam', ' Red Hills']",16,0,0,0,24
13,118,tambaram,maraimalai nagar i.e,"Irumbuliyur, Perugalathur, Vandalur Gate, Vandalur Zoo,Oorapakkam School, Oorapakkam Tea shop, Guduvanchery, SRM University","['Irumbuliyur', ' Perugalathur', ' Vandalur Gate', ' Vandalur Zoo', 'Oorapakkam School', ' Oorapakkam Tea shop', ' Guduvanchery', ' SRM University']",8,0,0,0,62
14,118A,highcourt,oonamancheri,"LIC, TVS, Saidapet, Guindy, Pallavaram, Tambaram, Vandalur Zoo, Kolapakkam, U.Mandaveli","['LIC', ' TVS', ' Saidapet', ' Guindy', ' Pallavaram', ' Tambaram', ' Vandalur Zoo', ' Kolapakkam', ' U.Mandaveli']",9,0,0,0,88
15,118K,tambaram,kilakaranai koot road,"Irumbuliyur, Perugalathur, Vandalur Gate, Vandalur Zoo,Oorapakkam School, Oorapakkam Tea shop, Guduvanchery, SRM University, Maraimalai nagar IE, Kilakaranai","['Irumbuliyur', ' Perugalathur', ' Vandalur Gate', ' Vandalur Zoo', 'Oorapakkam School', ' Oorapakkam Tea shop', ' Guduvanchery', ' SRM University', ' Maraimalai nagar IE', ' Kilakaranai']",10,0,0,0,22
16,118P,puzhuthivakkam,guduvanchery,"Aadambakkam, Guindy,Pallavaram, Tambaram, Zoo","['Aadambakkam', ' Guindy', 'Pallavaram', ' Tambaram', ' Zoo']",5,0,0,0,25
17,119,thiruvottriyur,kovalam,"Broadway, Marina Beach, Thiruvanmiyur, Injambakkam","['Broadway', ' Marina Beach', ' Thiruvanmiyur', ' Injambakkam']",4,0,0,0,21
18,119G,guindy,kelambakkam,"Velachery, Navalur","['Velachery', ' Navalur']",2,0,0,0,56
19,11A,vallalar nagar,t.nagar,"Annasalai, Central R.S, Parry's Corner, Stanley Hospital","['Annasalai', ' Central R.S', "" Parry's Corner"", ' Stanley Hospital']",4,1,0,0,60
20,11A xt,m.k.b nagar east,t.nagar,"Annasalai, Central R.S, Parry's Corner, Stanley Hospital, Vallalar nagar, Vysarpadi","['Annasalai', ' Central R.S', "" Parry's Corner"", ' Stanley Hospital', ' Vallalar nagar', ' Vysarpadi']",6,1,0,0,45
21,11G,high court,k k nagar,"MGR Nagar, Ashok Pillar,Pangal Park, Annasalai, Central R.S, Parry's Corner","['MGR Nagar', ' Ashok Pillar', 'Pangal Park', ' Annasalai', ' Central R.S', "" Parry's Corner""]",6,0,0,0,53
22,11H,high court,iyyapanthangal,"Virugambakkam, K.K.Nagar, Pondy Bazaar, Anna Salai, Marina Beach","['Virugambakkam', ' K.K.Nagar', ' Pondy Bazaar', ' Anna Salai', ' Marina Beach']",5,1,0,0,13
23,12,t.nagar,vivekananda house,"Teynampet, Alwarpet, Luz, Chennai Citi Centre","['Teynampet', ' Alwarpet', ' Luz', ' Chennai Citi Centre']",4,0,0,0,68
24,120,broadway,avadi,"Central R.S, Purasaiwakkam, Sayani, ICF, Padi, Ambattur OT","['Central R.S', ' Purasaiwakkam', ' Sayani', ' ICF', ' Padi', ' Ambattur OT']",6,1,1,0,25
25,120C,broadway,thirumullaivoyal colony,"Central R.S, Purasaiwakkam, Sayani, ICF, Padi, Ambattur OT","['Central R.S', ' Purasaiwakkam', ' Sayani', ' ICF', ' Padi', ' Ambattur OT']",6,0,0,1,10
26,121A,cmbt,manali,"Madhavaram Milk Colony, Thapal petti, Moolakadai, Retteri, Lucas, Thirumangalam","['Madhavaram Milk Colony', ' Thapal petti', ' Moolakadai', ' Retteri', ' Lucas', ' Thirumangalam']",6,0,0,0,20
27,121B,cmbt,minjur,"Napalayam, MFL, CPCL, Manali, Madhavaram Milk Colony, Thapal petti, Moolakadai, Retteri, Lucas, Thirumangalam","['Napalayam', ' MFL', ' CPCL', ' Manali', ' Madhavaram Milk Colony', ' Thapal petti', ' Moolakadai', ' Retteri', ' Lucas', ' Thirumangalam']",10,0,0,0,80
28,121C,cmbt,ennore,"Ernavoor gate, MFL, CPCL, Manali, Madhavaram Milk Colony, Thapal petti, Moolakadai, Retteri, Lucas, Thirumangalam","['Ernavoor gate', ' MFL', ' CPCL', ' Manali', ' Madhavaram Milk Colony', ' Thapal petti', ' Moolakadai', ' Retteri', ' Lucas', ' Thirumangalam']",10,0,0,0,96
29,121D,cmbt,manali new town,"MFL, CPCL, Manali, Madhavaram Milk Colony, Thapal petti, Moolakadai, Retteri, Lucas, Thirumangalam","['MFL', ' CPCL', ' Manali', ' Madhavaram Milk Colony', ' Thapal petti', ' Moolakadai', ' Retteri', ' Lucas', ' Thirumangalam']",9,0,0,0,18
30,121E,pattabiram,m.k.b nagar,"Vyasarpadi, Moolakadai, TVK Nagar, Retteri, Lucas, Ambattur, Avadi","['Vyasarpadi', ' Moolakadai', ' TVK Nagar', ' Retteri', ' Lucas', ' Ambattur', ' Avadi']",7,0,0,1,48
31,121G,cmbt,kaviarasu kannadasan nagar,"Moolakadai, Retteri, Lucas, Thirumangalam","['Moolakadai', ' Retteri', ' Lucas', ' Thirumangalam']",4,0,0,0,66
32,127B,anna square,thiruverkadu,"Maduravoyal, KoyambeduMarket, Amijikarai, KMC, Chetpet, EgmoreR.S, Chindhatripet, Triplicane","['Maduravoyal', ' KoyambeduMarket', ' Amijikarai', ' KMC', ' Chetpet', ' EgmoreR.S', ' Chindhatripet', ' Triplicane']",8,0,0,0,83
33,127H,anna square,villivakkam,"Triplicane, LIC, DPI, Sterling Road, Anna Arch, Thirumangalam, Nadhamuni","['Triplicane', ' LIC', ' DPI', ' Sterling Road', ' Anna Arch', ' Thirumangalam', ' Nadhamuni']",7,0,0,1,0
34,129,perambur,okkium thoraipakkam,"Perungudi, Tidel Park, Saidapet, Gemini, LIC, KMC, SHIVASHANMUGAPURAM","['Perungudi', ' Tidel Park', ' Saidapet', ' Gemini', ' LIC', ' KMC', ' SHIVASHANMUGAPURAM']",7,0,0,0,43
35,129C,perambur,nanganallur,"T.Nagar,Sterling Road,Chetpet,Otteri","['T.Nagar', 'Sterling Road', 'Chetpet', 'Otteri']",4,0,0,0,62
36,12A,t. nagar,foreshore estate,"Pondy bazaar,Alwarpet, Luz, Santhome","['Pondy bazaar', 'Alwarpet', ' Luz', ' Santhome']",4,0,1,0,90
37,12B,foreshore estate,vadapalani,"Kodambakkam, Pondy Bazaar, Alwarpet, Luz, Santhome","['Kodambakkam', ' Pondy Bazaar', ' Alwarpet', ' Luz', ' Santhome']",5,1,1,0,28
38,12B xt,foreshore estate,koyambedu market,"CMBT, MMDA Colony, Vadapalani, Kodambakkam, Pondy Bazaar, Alwarpet, Luz, Santhome","['CMBT', ' MMDA Colony', ' Vadapalani', ' Kodambakkam', ' Pondy Bazaar', ' Alwarpet', ' Luz', ' Santhome']",8,1,0,0,32
39,12B xt,foreshore estate,iyyapanthangal,"Porur, Virugambakkam, Vadapalani, Liberty, Pondy Bazaar, Alwarpet, Luz, Santhome","['Porur', ' Virugambakkam', ' Vadapalani', ' Liberty', ' Pondy Bazaar', ' Alwarpet', ' Luz', ' Santhome']",8,1,0,0,7
40,12C,saligramam,mylapore,"Vadapalani, Rangarajapuram, Panagal Park, S.I.E.T, Adyar Gate, Mandaveli","['Vadapalani', ' Rangarajapuram', ' Panagal Park', ' S.I.E.T', ' Adyar Gate', ' Mandaveli']",6,0,0,0,7
41,12G,anna square,k k nagar,"MGR Nagar, Ashok Pillar, West Mambalam, Alwarpet, Luz","['MGR Nagar', ' Ashok Pillar', ' West Mambalam', ' Alwarpet', ' Luz']",5,1,0,0,59
42,13,t.nagar,triplicane,"Zambazzar, Express Avenue, Royapettah, Gopalapuram Playground, Sapphire, LFC, Vanimahal","['Zambazzar', ' Express Avenue', ' Royapettah', ' Gopalapuram Playground', ' Sapphire', ' LFC', ' Vanimahal']",7,0,0,0,28
43,134A,thiruvottiyur,mogappair west,,[],0,0,0,0,57
44,138A,thiruvottiyur,periyar nagar,"Tondiarpet, Mint, Basin Bridge, Vyasarpadi, Moolakadai, TVK Nagar","['Tondiarpet', ' Mint', ' Basin Bridge', ' Vyasarpadi', ' Moolakadai', ' TVK Nagar']",6,0,0,0,41
45,13A,t.nagar,triplicane,"Zambazzar, Express Avenue, Royapettah, Gopalapuram playground, Sapphire, LFC, Vanimahal","['Zambazzar', ' Express Avenue', ' Royapettah', ' Gopalapuram playground', ' Sapphire', ' LFC', ' Vanimahal']",7,0,0,0,48
46,13B,t. nagar,anna square,"Triplicane, Zambazzar, Express avenue, Royapettah, Gopalapuram playground, Sapphire, Teynampet, Pondy Bazzar","['Triplicane', ' Zambazzar', ' Express avenue', ' Royapettah', ' Gopalapuram playground', ' Sapphire', ' Teynampet', ' Pondy Bazzar']",8,0,0,0,35
47,142,perambur,vinayagapuram,,[],0,0,0,0,79
48,142B,broadway,peravallur kumaran nagar,,[],0,0,0,0,72
49,142P,broadway,puthagaram,,[],0,0,0,1,13
50,147,t.nagar,madhavaram,"Moolakadai, Retteri, Thirumangalam, Rountana, Loyola College, Mahalingapuram, Panagal park","['Moolakadai', ' Retteri', ' Thirumangalam', ' Rountana', ' Loyola College', ' Mahalingapuram', ' Panagal park']",7,0,0,1,17
51,147A,t.nagar,mugappair east,Anna Nagar,['Anna Nagar'],1,0,0,0,30
52,147B,t.nagar,mugappair west,Anna Nagar,['Anna Nagar'],1,0,0,0,18
53,147C,t.nagar,ambattur o.t.,"Collector Nagar, Blue Star, Anna Hospital, Loyalla College, Sterling Road, Valluvar Kottam","['Collector Nagar', ' Blue Star', ' Anna Hospital', ' Loyalla College', ' Sterling Road', ' Valluvar Kottam']",6,1,0,0,82
54,147Cxt,t.nagar,ayapakkam,Ambattur I.E,['Ambattur I.E'],1,0,0,1,20
55,147S,t.nagar,senthil nagar,"Thirumullaivoyil, Ambattur OT, Collector Nagar, Roundtana, Loyallo College, Valluvar Kottam","['Thirumullaivoyil', ' Ambattur OT', ' Collector Nagar', ' Roundtana', ' Loyallo College', ' Valluvar Kottam']",6,0,0,0,5
56,147T,t.nagar,mathur mmda,"Madhavaram, Moolakadai, Retteri, Thirumangalam, Rountana, Loyola College, Mahalingapuram, Panagal park","['Madhavaram', ' Moolakadai', ' Retteri', ' Thirumangalam', ' Rountana', ' Loyola College', ' Mahalingapuram', ' Panagal park']",8,0,0,1,5
57,15,broadway,anna nagarwest,,[],0,0,0,0,80
58,150,broadway,avadi,"Central, Dasaprakash, KMC, Amijikarai, Arumbakkam, Koyambedu, Nerkundram, Maduravoyal, Vanagaram, Velappan chavadi, Thiruverkadu, Govardhangiri, Avadi Market","['Central', ' Dasaprakash', ' KMC', ' Amijikarai', ' Arumbakkam', ' Koyambedu', ' Nerkundram', ' Maduravoyal', ' Vanagaram', ' Velappan chavadi', ' Thiruverkadu', ' Govardhangiri', ' Avadi Market']",13,0,0,1,66
59,151,high court,vengaivasal p.h. centre,"Secretariat, Marina Beach, Santhome, Adyar, Anna university, Velachery, Pallikkaranai, Medavakkam, Kamarajapuram, Rajakeelpakkam, Madambakkam","['Secretariat', ' Marina Beach', ' Santhome', ' Adyar', ' Anna university', ' Velachery', ' Pallikkaranai', ' Medavakkam', ' Kamarajapuram', ' Rajakeelpakkam', ' Madambakkam']",11,0,0,0,63
60,151A,high court,noothancherry,"LIC, DMS, Saidapet, Velachery, Pallikkaranai, Medavakkam, Kamarajapuram, Rajakeelpakkam, Madambakkam","['LIC', ' DMS', ' Saidapet', ' Velachery', ' Pallikkaranai', ' Medavakkam', ' Kamarajapuram', ' Rajakeelpakkam', ' Madambakkam']",9,0,0,0,93
61,152B,hasthinapuram,high court,"Chrompet, Pallavaram, Guindy, Adayar B.S, Mandaveli, Mylapore, LUZ, QMC, V.House, Secretariat","['Chrompet', ' Pallavaram', ' Guindy', ' Adayar B.S', ' Mandaveli', ' Mylapore', ' LUZ', ' QMC', ' V.House', ' Secretariat']",10,0,0,1,79
62,153,broadway,thirumazhisai,"Central R.S, KMC, Madhuravoyal, Poonamallee","['Central R.S', ' KMC', ' Madhuravoyal', ' Poonamallee']",4,0,0,0,75
63,154,t. nagar,pattur,"Mangadu, Iyyapanthangal, Porur, Ramapuram, St.Thomas Mount, Guindy, Saidapet","['Mangadu', ' Iyyapanthangal', ' Porur', ' Ramapuram', ' St.Thomas Mount', ' Guindy', ' Saidapet']",7,0,0,0,66
64,154A,thirunindravur,t. nagar,"Kosavapalayam, Pudhuchatiram, Vellavedu, Thirumazhisai, Poonamallee, Kumananchavadi, Iyyapanthangal, Porur, Guindy, Saidapet","['Kosavapalayam', ' Pudhuchatiram', ' Vellavedu', ' Thirumazhisai', ' Poonamallee', ' Kumananchavadi', ' Iyyapanthangal', ' Porur', ' Guindy', ' Saidapet']",10,0,0,0,52
65,154B,poonamallee,nanganallur,"Kumanachavadi, Porur, Guindy,St.Thomas Mount,Vanuvampet","['Kumanachavadi', ' Porur', ' Guindy', 'St.Thomas Mount', 'Vanuvampet']",5,0,0,0,36
66,154E,vellavedu,ekkaduthangal,"Poonamallee, Kumananchavadi, Porur, Guindy","['Poonamallee', ' Kumananchavadi', ' Porur', ' Guindy']",4,0,0,1,49
67,155A,thirumudivakkam,broadway,"Thiruneermalai, Nagakeni, Pallavaram, Guindy, Saidapet, DMS, LIC, Central R.S","['Thiruneermalai', ' Nagakeni', ' Pallavaram', ' Guindy', ' Saidapet', ' DMS', ' LIC', ' Central R.S']",8,0,0,1,96
68,156,thiruvotriyur,karanodai,,[],0,0,0,0,86
69,157E,red hills,ennore,"Puzhal, Moolakadai,Sharma Nagar, M.K.B Nagar, Korukkupettai, Tondaripet, Tollgate, Theradi, Thiruvottiyur","['Puzhal', ' Moolakadai', 'Sharma Nagar', ' M.K.B Nagar', ' Korukkupettai', ' Tondaripet', ' Tollgate', ' Theradi', ' Thiruvottiyur']",9,0,0,0,17
70,159,thiruvottiyur,thiruverkadu,"Tollgate, Tondiarpet, V.Nagar, Regal, Choolai P.O., Purasawakkam High Road, Kellys, Aminjikarai, Koyambedu, Nerkundram, Maduravoyal, Velappanchavadi","['Tollgate', ' Tondiarpet', ' V.Nagar', ' Regal', ' Choolai P.O.', ' Purasawakkam High Road', ' Kellys', ' Aminjikarai', ' Koyambedu', ' Nerkundram', ' Maduravoyal', ' Velappanchavadi']",12,0,0,0,49
71,159A,thiruvotriyur,cmbt,"Tollgate, Tondiarpet, V.Nagar, Regal, Choolai P.O., Purasawakkam High Road, Kellys, Aminjikarai, Arumbakkam","['Tollgate', ' Tondiarpet', ' V.Nagar', ' Regal', ' Choolai P.O.', ' Purasawakkam High Road', ' Kellys', ' Aminjikarai', ' Arumbakkam']",9,1,1,0,41
72,159B,tollgate,cmbt,"Tondiarpet, V.Nagar, Regal, Choolai P.O., Purasawakkam High Road, Kellys, Aminjikarai, Arumbakkam","['Tondiarpet', ' V.Nagar', ' Regal', ' Choolai P.O.', ' Purasawakkam High Road', ' Kellys', ' Aminjikarai', ' Arumbakkam']",8,0,0,0,100
73,159C,thiruvottiyur,koyambedu market,"Tollgate, Tondiarpet, V.Nagar, Regal, Choolai P.O., Purasawakkam High Road, Kellys, Aminjikarai, Arumbakkam","['Tollgate', ' Tondiarpet', ' V.Nagar', ' Regal', ' Choolai P.O.', ' Purasawakkam High Road', ' Kellys', ' Aminjikarai', ' Arumbakkam']",9,0,0,0,100
74,159D,cmbt,i.o.c,"Tondiarpet, V.Nagar, Regal, Choolai P.O., Purasawakkam High Road, Kellys, Aminjikarai, Arumbakkam","['Tondiarpet', ' V.Nagar', ' Regal', ' Choolai P.O.', ' Purasawakkam High Road', ' Kellys', ' Aminjikarai', ' Arumbakkam']",8,0,0,1,23
75,159E,cmbt,ennore,"Ashok Leyland, Ernavoor Gate, Thiruvottriyur, Therady, Tollgate, Tondiarpet, V.Nagar, Regal, Choolai P.O., Purasawakkam High Road, Kellys, Aminjikarai, Arumbakkam","['Ashok Leyland', ' Ernavoor Gate', ' Thiruvottriyur', ' Therady', ' Tollgate', ' Tondiarpet', ' V.Nagar', ' Regal', ' Choolai P.O.', ' Purasawakkam High Road', ' Kellys', ' Aminjikarai', ' Arumbakkam']",13,0,0,0,20
76,159K,cmbt,kargil nagar,"Thiruvottriyur, Therady, Tollgate, Tondiarpet, V.Nagar, Regal, Choolai P.O., Purasawakkam High Road, Kellys, Aminjikarai, Arumbakkam","['Thiruvottriyur', ' Therady', ' Tollgate', ' Tondiarpet', ' V.Nagar', ' Regal', ' Choolai P.O.', ' Purasawakkam High Road', ' Kellys', ' Aminjikarai', ' Arumbakkam']",11,0,0,1,69
77,15A,broadway,anna nagar west,Kilpauk,['Kilpauk'],1,0,0,0,93
78,15B,broadway,cmbt,"Amijikarai, KMC, Dasaprakash, Central R.S","['Amijikarai', ' KMC', ' Dasaprakash', ' Central R.S']",4,1,1,0,80
79,15D,broadway,anna nagar west,"Dasaprakash, Anna Hospital, 14 Shops","['Dasaprakash', ' Anna Hospital', ' 14 Shops']",3,0,0,0,38
80,15F,broadway,vadapalani,"Virugambakkam, Chinmaya nagar, Koyambedu Market, CMBT, Amijikarai, KMC, Dasaprakash, Central R.S","['Virugambakkam', ' Chinmaya nagar', ' Koyambedu Market', ' CMBT', ' Amijikarai', ' KMC', ' Dasaprakash', ' Central R.S']",8,1,1,0,69
81,15F cut,broadway,koyambedu market,"CMBT, Amijikarai, KMC, Dasaprakash, Central R.S","['CMBT', ' Amijikarai', ' KMC', ' Dasaprakash', ' Central R.S']",5,0,0,0,22
82,15G,broadway,mmda colony,"Central, Egmore, Dasaprakash, KMC, Taylor's Road, Aminjikarai, Razakgarden, Watertank","['Central', ' Egmore', ' Dasaprakash', ' KMC', "" Taylor's Road"", ' Aminjikarai', ' Razakgarden', ' Watertank']",8,1,0,0,77
83,15L,broadway,athipet icf colony,,[],0,0,0,0,12
84,162,madhavaram,poonamallee,"Koyambedu Junction, Mathuravoyal, Kumananchavadi, Karaiyanchavadi","['Koyambedu Junction', ' Mathuravoyal', ' Kumananchavadi', ' Karaiyanchavadi']",4,0,0,1,16
85,162A,mathur mmda,avadi,Puzhal,['Puzhal'],1,0,0,1,42
86,164,mathur mmda,perambur,"Madhavaram Milk colony, Thapal petti, Moolakadai","['Madhavaram Milk colony', ' Thapal petti', ' Moolakadai']",3,0,0,0,28
87,164C,broadway,manali,,[],0,0,0,0,27
88,166,tambaram,iyyappanthangal,"Porur, Kundrathur, Anagaputtur, Pammal, Pallavaram, Chromepet","['Porur', ' Kundrathur', ' Anagaputtur', ' Pammal', ' Pallavaram', ' Chromepet']",6,0,0,0,16
89,17,broadway,vadapalani,"Central,Chindatripet,Egmore RS, Chetpet,Sterling road, Loyola college, Kodambakkam","['Central', 'Chindatripet', 'Egmore RS', ' Chetpet', 'Sterling road', ' Loyola college', ' Kodambakkam']",7,0,0,0,74
90,170,tambaram,thiruverkadu,"CMBT, Vadapalani, Guindy, Pallavaram, Chromepet","['CMBT', ' Vadapalani', ' Guindy', ' Pallavaram', ' Chromepet']",5,1,0,0,62
91,170A,madhavaram,vandalur zoo,"Thapal petti, Moolakadai, Retteri, Thirumangalam, CMBT, Vadapalani, Guindy, Pallavaram, Tambaram","['Thapal petti', ' Moolakadai', ' Retteri', ' Thirumangalam', ' CMBT', ' Vadapalani', ' Guindy', ' Pallavaram', ' Tambaram']",9,0,0,0,98
92,170B,tvk nagar,tambaram,"Kolathur, Retteri, Thirumangalam, CMBT, Vadapalani, Ashok Pillar, Guindy, Pallavaram","['Kolathur', ' Retteri', ' Thirumangalam', ' CMBT', ' Vadapalani', ' Ashok Pillar', ' Guindy', ' Pallavaram']",8,0,0,0,56
93,170C,guindy estate,tvk nagar,"Kolathur, Retteri, Thirumangalam, CMBT, Vadapalani, Ashok Pillar","['Kolathur', ' Retteri', ' Thirumangalam', ' CMBT', ' Vadapalani', ' Ashok Pillar']",6,1,0,0,19
94,170C xt,guindy estate,manali,"Madhavaram Milk colony, Thapal petti, Moolakadai, TVK Nagar, Retteri, Thirumangalam, CMBT, Vadapalani","['Madhavaram Milk colony', ' Thapal petti', ' Moolakadai', ' TVK Nagar', ' Retteri', ' Thirumangalam', ' CMBT', ' Vadapalani']",8,1,0,0,64
95,170D,kannadasan nagar,guindy estate,"Moolakadai, Retteri, Thirumangalam, CMBT, Vadapalani,Ashok Pillar, Ekkattuthangal","['Moolakadai', ' Retteri', ' Thirumangalam', ' CMBT', ' Vadapalani', 'Ashok Pillar', ' Ekkattuthangal']",7,0,0,1,27
96,170E,tambaram,i.o.c,"Korukkupettai, Kannadasan Nagar, Moolakadai, Retteri, Thirumangalam, CMBT, Vadapalani, Guindy, Pallavaram","['Korukkupettai', ' Kannadasan Nagar', ' Moolakadai', ' Retteri', ' Thirumangalam', ' CMBT', ' Vadapalani', ' Guindy', ' Pallavaram']",9,0,0,1,73
97,170G,tambaram,periyar nagar,,[],0,0,0,0,18
98,170J,cmbt,west saidapet,"Guindy, Udhayam, Vadapalani,MMDA Colony","['Guindy', ' Udhayam', ' Vadapalani', 'MMDA Colony']",4,0,0,0,94
99,170K,ambattur o.t,guduvanchery,"V.Z00, Tambaram, Pallavaram, Guindy, Udhayam, Vadapalani, CMBT, Anna Nagar, Padi, Ambattur I.E","['V.Z00', ' Tambaram', ' Pallavaram', ' Guindy', ' Udhayam', ' Vadapalani', ' CMBT', ' Anna Nagar', ' Padi', ' Ambattur I.E']",10,0,0,0,73
100,170L,kallikuppam,vandalur zoo,"Tambaram, Pallavaram, Guindy, Vadapalani, CMBT, Anna Nagar, Padi, Ambattur I.E, Ambattur OT, Pudur","['Tambaram', ' Pallavaram', ' Guindy', ' Vadapalani', ' CMBT', ' Anna Nagar', ' Padi', ' Ambattur I.E', ' Ambattur OT', ' Pudur']",10,0,0,0,2
101,170M,velachery,manali,"Madhavaram Milk colony, Thapal petti, Moolakadai, TVK Nagar, Retteri, Thirumangalam, CMBT, Vadapalani, Ashok pillar, Guindy, Checkpost","['Madhavaram Milk colony', ' Thapal petti', ' Moolakadai', ' TVK Nagar', ' Retteri', ' Thirumangalam', ' CMBT', ' Vadapalani', ' Ashok pillar', ' Guindy', ' Checkpost']",11,1,0,0,76
102,170N,kilkattalai,perambur,"Nanganallur, Guindy, Udhayam, Vadapalani, CMBT, Thirumangalam, Retteri, Venus","['Nanganallur', ' Guindy', ' Udhayam', ' Vadapalani', ' CMBT', ' Thirumangalam', ' Retteri', ' Venus']",8,0,0,0,1
103,170P,pattabiram,tambaram,"Avadi, Ambattur OT, Golden Flats, Thirumangalam, CMBT, Vadapalani, Pallavaram, Chrompet","['Avadi', ' Ambattur OT', ' Golden Flats', ' Thirumangalam', ' CMBT', ' Vadapalani', ' Pallavaram', ' Chrompet']",8,0,0,1,24
104,170R,cmbt,andarkuppam,"Thirumangalam, Madhavaram, Kosappur","['Thirumangalam', ' Madhavaram', ' Kosappur']",3,0,0,0,14
105,170T,vandalur zoo,kaviarasu kannadasan nagar,"MR Nagar, Moolakadai, Retteri, Thirumangalam, CMBT, Vadapalani, Guindy, Pallavaram, Tambaram","['MR Nagar', ' Moolakadai', ' Retteri', ' Thirumangalam', ' CMBT', ' Vadapalani', ' Guindy', ' Pallavaram', ' Tambaram']",9,0,0,0,16
